study,algo,problem,dim,run,value
weights,LSHADE,W4 (structure)|DL06,0,4,9.4024398246e-01
weights,LSHADE,W4 (structure)|DL07,0,4,9.2870430681e-01
weights,LSHADE,W4 (structure)|DL08,0,4,9.1409086170e-01
weights,LSHADE,W4 (structure)|DL01,0,4,9.2993942603e-01
weights,LSHADE,W4 (structure)|DL02,0,4,9.1986897837e-01
weights,LSHADE,W4 (structure)|DL03,0,4,9.0995919224e-01
weights,LSHADE,W4 (structure)|DL04,0,4,9.3112189624e-01
weights,MSSBOA,W0 (Ngo)|DL01,0,5,9.0100164053e-01
weights,MSSBOA,W0 (Ngo)|DL02,0,5,8.9911273873e-01
weights,MSSBOA,W0 (Ngo)|DL03,0,5,8.8313565027e-01
weights,MSSBOA,W0 (Ngo)|DL04,0,5,9.2261782995e-01
weights,MSSBOA,W0 (Ngo)|DL05,0,5,9.3314879557e-01
weights,MSSBOA,W0 (Ngo)|DL06,0,5,9.0217498234e-01
weights,MSSBOA,W0 (Ngo)|DL07,0,5,9.0136162202e-01
weights,MSSBOA,W0 (Ngo)|DL08,0,5,8.9214572457e-01
weights,MSSBOA,W1 (equal)|DL01,0,5,8.8101475977e-01
weights,MSSBOA,W1 (equal)|DL02,0,5,8.4755760716e-01
weights,MSSBOA,W1 (equal)|DL03,0,5,8.3520174688e-01
weights,MSSBOA,W1 (equal)|DL04,0,5,9.1032818586e-01
weights,MSSBOA,W1 (equal)|DL05,0,5,8.9041921281e-01
weights,MSSBOA,W1 (equal)|DL06,0,5,8.9745369010e-01
weights,MSSBOA,W1 (equal)|DL07,0,5,8.7561916253e-01
weights,MSSBOA,W1 (equal)|DL08,0,5,8.6585578604e-01
weights,MSSBOA,W2 (balance)|DL01,0,5,9.2476760716e-01
weights,MSSBOA,W2 (balance)|DL02,0,5,9.2185125931e-01
weights,MSSBOA,W2 (balance)|DL03,0,5,9.1196083245e-01
weights,MSSBOA,W2 (balance)|DL04,0,5,9.4374685989e-01
weights,MSSBOA,W2 (balance)|DL05,0,5,9.4600633027e-01
weights,MSSBOA,W2 (balance)|DL06,0,5,9.5252223491e-01
weights,MSSBOA,W2 (balance)|DL07,0,5,9.2575097034e-01
weights,MSSBOA,W2 (balance)|DL08,0,5,9.3292780593e-01
weights,MSSBOA,W3 (overlap)|DL01,0,5,9.3644501025e-01
weights,MSSBOA,W3 (overlap)|DL02,0,5,9.1857723932e-01
weights,MSSBOA,W3 (overlap)|DL03,0,5,9.0833556489e-01
weights,MSSBOA,W3 (overlap)|DL04,0,5,9.3399543159e-01
weights,MSSBOA,W3 (overlap)|DL05,0,5,9.6731499285e-01
weights,MSSBOA,W3 (overlap)|DL06,0,5,9.4149889600e-01
weights,MSSBOA,W3 (overlap)|DL07,0,5,9.3323459688e-01
weights,MSSBOA,W3 (overlap)|DL08,0,5,9.2350678346e-01
weights,MSSBOA,W4 (structure)|DL01,0,5,9.2383510660e-01
weights,MSSBOA,W4 (structure)|DL02,0,5,9.1688980903e-01
weights,MSSBOA,W4 (structure)|DL03,0,5,9.0137243726e-01
weights,MSSBOA,W4 (structure)|DL04,0,5,9.3137766025e-01
weights,SBOA,W0 (Ngo)|DL01,0,5,9.2365858731e-01
weights,SBOA,W0 (Ngo)|DL02,0,5,9.0100071798e-01
weights,SBOA,W0 (Ngo)|DL03,0,5,8.8031639419e-01
weights,SBOA,W0 (Ngo)|DL04,0,5,9.1013301641e-01
weights,MSSBOA,W4 (structure)|DL05,0,5,9.3948830614e-01
weights,MSSBOA,W4 (structure)|DL06,0,5,9.4150955030e-01
weights,MSSBOA,W4 (structure)|DL07,0,5,9.3477202583e-01
weights,MSSBOA,W4 (structure)|DL08,0,5,9.0145557460e-01
weights,SBOA,W0 (Ngo)|DL05,0,5,9.3591421593e-01
weights,SBOA,W0 (Ngo)|DL06,0,5,9.2837996597e-01
weights,SBOA,W0 (Ngo)|DL07,0,5,9.1094907680e-01
weights,SBOA,W0 (Ngo)|DL08,0,5,8.9826229798e-01
weights,SBOA,W1 (equal)|DL01,0,5,8.8287645396e-01
weights,SBOA,W1 (equal)|DL02,0,5,8.7459150040e-01
weights,SBOA,W1 (equal)|DL03,0,5,8.4042328535e-01
weights,SBOA,W1 (equal)|DL04,0,5,8.8916368676e-01
weights,SBOA,W1 (equal)|DL05,0,5,8.9005223432e-01
weights,SBOA,W1 (equal)|DL06,0,5,9.1238663884e-01
weights,SBOA,W1 (equal)|DL07,0,5,8.8430162062e-01
weights,SBOA,W1 (equal)|DL08,0,5,8.4702506283e-01
weights,SBOA,W2 (balance)|DL01,0,5,9.4846037339e-01
weights,SBOA,W2 (balance)|DL02,0,5,9.2334753731e-01
weights,SBOA,W2 (balance)|DL03,0,5,9.0759612333e-01
weights,SBOA,W2 (balance)|DL04,0,5,9.2860517749e-01
weights,SBOA,W3 (overlap)|DL01,0,5,9.4181614620e-01
weights,SBOA,W3 (overlap)|DL02,0,5,9.2370074029e-01
weights,SBOA,W3 (overlap)|DL03,0,5,8.9963721578e-01
weights,SBOA,W3 (overlap)|DL04,0,5,9.3050305508e-01
weights,SBOA,W2 (balance)|DL05,0,5,9.4890387646e-01
weights,SBOA,W2 (balance)|DL06,0,5,9.1976877091e-01
weights,SBOA,W2 (balance)|DL07,0,5,9.2179303706e-01
weights,SBOA,W2 (balance)|DL08,0,5,9.2378163588e-01
weights,SBOA,W3 (overlap)|DL05,0,5,9.5744272498e-01
weights,SBOA,W3 (overlap)|DL06,0,5,9.2239464194e-01
weights,SBOA,W3 (overlap)|DL07,0,5,9.3045376379e-01
weights,SBOA,W3 (overlap)|DL08,0,5,9.2351341104e-01
weights,SBOA,W4 (structure)|DL01,0,5,9.2575688381e-01
weights,SBOA,W4 (structure)|DL02,0,5,9.1654078983e-01
weights,SBOA,W4 (structure)|DL03,0,5,9.0887284197e-01
weights,SBOA,W4 (structure)|DL04,0,5,9.1919515719e-01
weights,SBOA,W4 (structure)|DL05,0,5,9.3147961426e-01
weights,SBOA,W4 (structure)|DL06,0,5,9.3010067067e-01
weights,SBOA,W4 (structure)|DL07,0,5,9.3940223125e-01
weights,SBOA,W4 (structure)|DL08,0,5,9.1409454398e-01
weights,RIME,W0 (Ngo)|DL01,0,5,8.6448229041e-01
weights,RIME,W0 (Ngo)|DL02,0,5,8.6414060435e-01
weights,RIME,W0 (Ngo)|DL03,0,5,8.3266939444e-01
weights,RIME,W0 (Ngo)|DL04,0,5,8.7605150276e-01
weights,RIME,W0 (Ngo)|DL05,0,5,8.9690906633e-01
weights,RIME,W0 (Ngo)|DL06,0,5,9.0337096603e-01
weights,RIME,W0 (Ngo)|DL07,0,5,8.3367650098e-01
weights,RIME,W0 (Ngo)|DL08,0,5,8.1195033565e-01
weights,RIME,W1 (equal)|DL01,0,5,8.5457259082e-01
weights,RIME,W1 (equal)|DL02,0,5,7.8881835011e-01
weights,RIME,W1 (equal)|DL03,0,5,7.8475608445e-01
weights,RIME,W1 (equal)|DL04,0,5,8.5263884105e-01
weights,RIME,W1 (equal)|DL05,0,5,9.2190630844e-01
weights,RIME,W1 (equal)|DL06,0,5,8.6687963493e-01
weights,RIME,W1 (equal)|DL07,0,5,8.6494480344e-01
weights,RIME,W1 (equal)|DL08,0,5,8.2739288547e-01
weights,RIME,W2 (balance)|DL05,0,5,9.2794914765e-01
weights,RIME,W2 (balance)|DL06,0,5,8.6563899769e-01
weights,RIME,W2 (balance)|DL07,0,5,8.7712599915e-01
weights,RIME,W2 (balance)|DL08,0,5,9.0492256495e-01
weights,RIME,W3 (overlap)|DL01,0,5,9.0258850306e-01
weights,RIME,W3 (overlap)|DL02,0,5,8.7178136577e-01
weights,RIME,W3 (overlap)|DL03,0,5,9.1520610593e-01
weights,RIME,W3 (overlap)|DL04,0,5,8.6259400492e-01
weights,RIME,W2 (balance)|DL01,0,5,8.9009731882e-01
weights,RIME,W2 (balance)|DL02,0,5,8.7177043032e-01
weights,RIME,W2 (balance)|DL03,0,5,8.3328883250e-01
weights,RIME,W2 (balance)|DL04,0,5,9.0417454197e-01
weights,RIME,W3 (overlap)|DL05,0,5,9.3670892600e-01
weights,RIME,W3 (overlap)|DL06,0,5,9.1018186456e-01
weights,RIME,W3 (overlap)|DL07,0,5,9.0170262400e-01
weights,RIME,W3 (overlap)|DL08,0,5,9.1985090156e-01
weights,RIME,W4 (structure)|DL01,0,5,8.6820471560e-01
weights,RIME,W4 (structure)|DL02,0,5,8.7700289195e-01
weights,RIME,W4 (structure)|DL03,0,5,8.7447254773e-01
weights,RIME,W4 (structure)|DL04,0,5,8.3687990244e-01
weights,RIME,W4 (structure)|DL05,0,5,9.3441010165e-01
weights,RIME,W4 (structure)|DL06,0,5,8.6694651534e-01
weights,RIME,W4 (structure)|DL07,0,5,9.3451704525e-01
weights,RIME,W4 (structure)|DL08,0,5,9.1258530465e-01
weights,LSHADE,W0 (Ngo)|DL01,0,5,9.2492208718e-01
weights,LSHADE,W0 (Ngo)|DL02,0,5,9.0644381838e-01
weights,LSHADE,W0 (Ngo)|DL03,0,5,8.8066699915e-01
weights,LSHADE,W0 (Ngo)|DL04,0,5,9.2144671884e-01
weights,LSHADE,W0 (Ngo)|DL05,0,5,9.4289977050e-01
weights,LSHADE,W0 (Ngo)|DL06,0,5,9.2810721570e-01
weights,LSHADE,W0 (Ngo)|DL07,0,5,9.1060403664e-01
weights,LSHADE,W0 (Ngo)|DL08,0,5,8.9937960061e-01
weights,LSHADE,W1 (equal)|DL01,0,5,8.9862223624e-01
weights,LSHADE,W1 (equal)|DL02,0,5,8.7538996987e-01
weights,LSHADE,W1 (equal)|DL03,0,5,8.4658169032e-01
weights,LSHADE,W1 (equal)|DL04,0,5,9.0307500515e-01
weights,LSHADE,W2 (balance)|DL01,0,5,9.4241361377e-01
weights,LSHADE,W2 (balance)|DL02,0,5,9.3415281754e-01
weights,LSHADE,W2 (balance)|DL03,0,5,9.2021182299e-01
weights,LSHADE,W2 (balance)|DL04,0,5,9.4003964384e-01
weights,LSHADE,W1 (equal)|DL05,0,5,9.2063954489e-01
weights,LSHADE,W1 (equal)|DL06,0,5,9.0488084986e-01
weights,LSHADE,W1 (equal)|DL07,0,5,8.8193742745e-01
weights,LSHADE,W1 (equal)|DL08,0,5,8.6584547828e-01
weights,LSHADE,W2 (balance)|DL05,0,5,9.6457926765e-01
weights,LSHADE,W2 (balance)|DL06,0,5,9.4571615534e-01
weights,LSHADE,W2 (balance)|DL07,0,5,9.3708216288e-01
weights,LSHADE,W2 (balance)|DL08,0,5,9.3290441138e-01
weights,LSHADE,W3 (overlap)|DL01,0,5,9.4171860824e-01
weights,LSHADE,W3 (overlap)|DL02,0,5,9.2771975322e-01
weights,LSHADE,W3 (overlap)|DL03,0,5,9.1547638137e-01
weights,LSHADE,W3 (overlap)|DL04,0,5,9.2905121813e-01
weights,LSHADE,W4 (structure)|DL01,0,5,9.3165754307e-01
weights,LSHADE,W4 (structure)|DL02,0,5,9.1911143872e-01
weights,LSHADE,W4 (structure)|DL03,0,5,9.1237349477e-01
weights,LSHADE,W4 (structure)|DL04,0,5,9.2795628574e-01
weights,LSHADE,W3 (overlap)|DL05,0,5,9.5046530439e-01
weights,LSHADE,W3 (overlap)|DL06,0,5,9.4541153529e-01
weights,LSHADE,W3 (overlap)|DL07,0,5,9.2487880445e-01
weights,LSHADE,W3 (overlap)|DL08,0,5,9.2351007317e-01
weights,LSHADE,W4 (structure)|DL05,0,5,9.5256007086e-01
weights,LSHADE,W4 (structure)|DL06,0,5,9.5175589799e-01
weights,LSHADE,W4 (structure)|DL07,0,5,9.3218203923e-01
weights,LSHADE,W4 (structure)|DL08,0,5,9.1409288601e-01
weights,MSSBOA,W0 (Ngo)|DL01,0,6,9.2253593432e-01
weights,MSSBOA,W0 (Ngo)|DL02,0,6,8.9739055405e-01
weights,MSSBOA,W0 (Ngo)|DL03,0,6,8.7375826543e-01
weights,MSSBOA,W0 (Ngo)|DL04,0,6,9.1759838362e-01
weights,MSSBOA,W0 (Ngo)|DL05,0,6,9.3839580746e-01
weights,MSSBOA,W0 (Ngo)|DL06,0,6,9.3084510706e-01
weights,MSSBOA,W0 (Ngo)|DL07,0,6,9.1587431003e-01
weights,MSSBOA,W0 (Ngo)|DL08,0,6,8.9675382497e-01
weights,MSSBOA,W1 (equal)|DL01,0,6,8.9393231814e-01
weights,MSSBOA,W1 (equal)|DL02,0,6,8.7193931677e-01
weights,MSSBOA,W1 (equal)|DL03,0,6,8.4042081720e-01
weights,MSSBOA,W1 (equal)|DL04,0,6,9.0332354907e-01
weights,MSSBOA,W1 (equal)|DL05,0,6,9.2917727857e-01
weights,MSSBOA,W1 (equal)|DL06,0,6,8.8829094633e-01
weights,MSSBOA,W1 (equal)|DL07,0,6,8.8394111031e-01
weights,MSSBOA,W1 (equal)|DL08,0,6,8.5827705379e-01
weights,MSSBOA,W2 (balance)|DL01,0,6,9.5090386146e-01
weights,MSSBOA,W2 (balance)|DL02,0,6,9.2058066268e-01
weights,MSSBOA,W2 (balance)|DL03,0,6,9.1253787805e-01
weights,MSSBOA,W2 (balance)|DL04,0,6,9.3517455407e-01
weights,MSSBOA,W2 (balance)|DL05,0,6,9.5201664337e-01
weights,MSSBOA,W2 (balance)|DL06,0,6,9.5280604293e-01
weights,MSSBOA,W2 (balance)|DL07,0,6,9.1843040962e-01
weights,MSSBOA,W2 (balance)|DL08,0,6,9.1072946327e-01
weights,MSSBOA,W3 (overlap)|DL01,0,6,9.2473231437e-01
weights,MSSBOA,W3 (overlap)|DL02,0,6,9.0477891797e-01
weights,MSSBOA,W3 (overlap)|DL03,0,6,9.1522431943e-01
weights,MSSBOA,W3 (overlap)|DL04,0,6,9.3411104165e-01
weights,MSSBOA,W3 (overlap)|DL05,0,6,9.3725270866e-01
weights,MSSBOA,W3 (overlap)|DL06,0,6,9.5049067658e-01
weights,MSSBOA,W3 (overlap)|DL07,0,6,9.3251062733e-01
weights,MSSBOA,W3 (overlap)|DL08,0,6,9.2351290675e-01
weights,MSSBOA,W4 (structure)|DL01,0,6,9.1769120435e-01
weights,MSSBOA,W4 (structure)|DL02,0,6,9.1045824861e-01
weights,MSSBOA,W4 (structure)|DL03,0,6,9.1659188886e-01
weights,MSSBOA,W4 (structure)|DL04,0,6,9.3004022554e-01
weights,MSSBOA,W4 (structure)|DL05,0,6,9.3901418942e-01
weights,MSSBOA,W4 (structure)|DL06,0,6,9.3350941771e-01
weights,MSSBOA,W4 (structure)|DL07,0,6,9.2276064259e-01
weights,MSSBOA,W4 (structure)|DL08,0,6,9.1409623932e-01
weights,SBOA,W0 (Ngo)|DL01,0,6,9.1944140392e-01
weights,SBOA,W0 (Ngo)|DL02,0,6,8.9351014691e-01
weights,SBOA,W0 (Ngo)|DL03,0,6,8.7559980585e-01
weights,SBOA,W0 (Ngo)|DL04,0,6,9.0526696596e-01
weights,SBOA,W0 (Ngo)|DL05,0,6,9.2840375659e-01
weights,SBOA,W0 (Ngo)|DL06,0,6,9.2633189176e-01
weights,SBOA,W0 (Ngo)|DL07,0,6,8.9824376145e-01
weights,SBOA,W0 (Ngo)|DL08,0,6,8.9939315557e-01
weights,SBOA,W1 (equal)|DL01,0,6,8.9260690474e-01
weights,SBOA,W1 (equal)|DL02,0,6,8.6558648149e-01
weights,SBOA,W1 (equal)|DL03,0,6,8.4093800684e-01
weights,SBOA,W1 (equal)|DL04,0,6,8.7949402551e-01
weights,SBOA,W1 (equal)|DL05,0,6,9.2864382605e-01
weights,SBOA,W1 (equal)|DL06,0,6,9.0130818701e-01
weights,SBOA,W1 (equal)|DL07,0,6,8.5349509322e-01
weights,SBOA,W1 (equal)|DL08,0,6,8.6585731908e-01
weights,SBOA,W2 (balance)|DL01,0,6,9.3897272668e-01
weights,SBOA,W2 (balance)|DL02,0,6,9.3099137634e-01
weights,SBOA,W2 (balance)|DL03,0,6,9.2208281327e-01
weights,SBOA,W2 (balance)|DL04,0,6,9.1359311944e-01
weights,SBOA,W2 (balance)|DL05,0,6,9.5863432406e-01
weights,SBOA,W2 (balance)|DL06,0,6,9.2893090242e-01
weights,SBOA,W2 (balance)|DL07,0,6,9.2538146110e-01
weights,SBOA,W2 (balance)|DL08,0,6,9.3123454138e-01
weights,SBOA,W3 (overlap)|DL01,0,6,9.3584667577e-01
weights,SBOA,W3 (overlap)|DL02,0,6,9.0943978878e-01
weights,SBOA,W3 (overlap)|DL03,0,6,9.1425677591e-01
weights,SBOA,W3 (overlap)|DL04,0,6,9.2501435890e-01
weights,SBOA,W3 (overlap)|DL05,0,6,9.5498932993e-01
weights,SBOA,W3 (overlap)|DL06,0,6,9.3844636766e-01
weights,SBOA,W3 (overlap)|DL07,0,6,9.0707888822e-01
weights,SBOA,W3 (overlap)|DL08,0,6,9.2351212199e-01
weights,SBOA,W4 (structure)|DL05,0,6,9.2349923609e-01
weights,SBOA,W4 (structure)|DL06,0,6,9.1266411908e-01
weights,SBOA,W4 (structure)|DL07,0,6,9.2804343310e-01
weights,SBOA,W4 (structure)|DL08,0,6,9.1010246350e-01
weights,SBOA,W4 (structure)|DL01,0,6,9.1941577653e-01
weights,SBOA,W4 (structure)|DL02,0,6,9.1384152303e-01
weights,SBOA,W4 (structure)|DL03,0,6,9.1703918553e-01
weights,SBOA,W4 (structure)|DL04,0,6,9.3354801072e-01
weights,RIME,W0 (Ngo)|DL01,0,6,9.0393918136e-01
weights,RIME,W0 (Ngo)|DL02,0,6,8.1766467307e-01
weights,RIME,W0 (Ngo)|DL03,0,6,8.7028052731e-01
weights,RIME,W0 (Ngo)|DL04,0,6,8.6284820806e-01
weights,RIME,W0 (Ngo)|DL05,0,6,9.1850894636e-01
weights,RIME,W0 (Ngo)|DL06,0,6,9.0453620147e-01
weights,RIME,W0 (Ngo)|DL07,0,6,8.4527199829e-01
weights,RIME,W0 (Ngo)|DL08,0,6,8.3099573969e-01
weights,RIME,W1 (equal)|DL01,0,6,8.9534443521e-01
weights,RIME,W1 (equal)|DL02,0,6,7.8846207328e-01
weights,RIME,W1 (equal)|DL03,0,6,7.9851670350e-01
weights,RIME,W1 (equal)|DL04,0,6,8.2165613869e-01
weights,RIME,W1 (equal)|DL05,0,6,8.8260084715e-01
weights,RIME,W1 (equal)|DL06,0,6,8.4903170506e-01
weights,RIME,W1 (equal)|DL07,0,6,8.1064379981e-01
weights,RIME,W1 (equal)|DL08,0,6,8.1597345302e-01
weights,RIME,W2 (balance)|DL01,0,6,8.8774366948e-01
weights,RIME,W2 (balance)|DL02,0,6,8.8579168557e-01
weights,RIME,W2 (balance)|DL03,0,6,8.8062650198e-01
weights,RIME,W2 (balance)|DL04,0,6,8.9555076356e-01
weights,RIME,W2 (balance)|DL05,0,6,9.0269306238e-01
weights,RIME,W2 (balance)|DL06,0,6,9.2134364993e-01
weights,RIME,W2 (balance)|DL07,0,6,9.0608801717e-01
weights,RIME,W2 (balance)|DL08,0,6,8.9517568612e-01
weights,RIME,W3 (overlap)|DL01,0,6,9.3687170171e-01
weights,RIME,W3 (overlap)|DL02,0,6,8.7761079390e-01
weights,RIME,W3 (overlap)|DL03,0,6,8.6339454244e-01
weights,RIME,W3 (overlap)|DL04,0,6,8.9950494175e-01
weights,RIME,W4 (structure)|DL01,0,6,8.4760963511e-01
weights,RIME,W4 (structure)|DL02,0,6,8.6814927083e-01
weights,RIME,W4 (structure)|DL03,0,6,7.8706228160e-01
weights,RIME,W4 (structure)|DL04,0,6,9.1679037025e-01
weights,RIME,W4 (structure)|DL05,0,6,9.2047260700e-01
weights,RIME,W4 (structure)|DL06,0,6,8.4955691410e-01
weights,RIME,W4 (structure)|DL07,0,6,8.6012574066e-01
weights,RIME,W4 (structure)|DL08,0,6,8.8827941609e-01
weights,RIME,W3 (overlap)|DL05,0,6,9.0841686709e-01
weights,RIME,W3 (overlap)|DL06,0,6,9.2708907781e-01
weights,RIME,W3 (overlap)|DL07,0,6,9.0012495000e-01
weights,RIME,W3 (overlap)|DL08,0,6,8.7718642206e-01
weights,LSHADE,W0 (Ngo)|DL01,0,6,9.2627503659e-01
weights,LSHADE,W0 (Ngo)|DL02,0,6,8.9815040881e-01
weights,LSHADE,W0 (Ngo)|DL03,0,6,8.8139875440e-01
weights,LSHADE,W0 (Ngo)|DL04,0,6,9.2238721954e-01
weights,LSHADE,W0 (Ngo)|DL05,0,6,9.4295217590e-01
weights,LSHADE,W0 (Ngo)|DL06,0,6,9.3202159987e-01
weights,LSHADE,W0 (Ngo)|DL07,0,6,9.0839668104e-01
weights,LSHADE,W0 (Ngo)|DL08,0,6,8.9939182574e-01
weights,LSHADE,W1 (equal)|DL01,0,6,9.0144549820e-01
weights,LSHADE,W1 (equal)|DL02,0,6,8.7260429432e-01
weights,LSHADE,W1 (equal)|DL03,0,6,8.4386455710e-01
weights,LSHADE,W1 (equal)|DL04,0,6,8.9633673268e-01
weights,LSHADE,W1 (equal)|DL05,0,6,9.2251387135e-01
weights,LSHADE,W1 (equal)|DL06,0,6,9.0950552235e-01
weights,LSHADE,W1 (equal)|DL07,0,6,8.8355310745e-01
weights,LSHADE,W1 (equal)|DL08,0,6,8.6584852153e-01
weights,LSHADE,W2 (balance)|DL01,0,6,9.4448978722e-01
weights,LSHADE,W2 (balance)|DL02,0,6,9.3474492915e-01
weights,LSHADE,W2 (balance)|DL03,0,6,9.2013118665e-01
weights,LSHADE,W2 (balance)|DL04,0,6,9.5126429348e-01
weights,LSHADE,W2 (balance)|DL05,0,6,9.5712119474e-01
weights,LSHADE,W2 (balance)|DL06,0,6,9.4967785617e-01
weights,LSHADE,W2 (balance)|DL07,0,6,9.3614386002e-01
weights,LSHADE,W2 (balance)|DL08,0,6,9.3284145334e-01
weights,LSHADE,W3 (overlap)|DL01,0,6,9.3778587035e-01
weights,LSHADE,W3 (overlap)|DL02,0,6,9.3055807679e-01
weights,LSHADE,W3 (overlap)|DL03,0,6,9.1548237516e-01
weights,LSHADE,W3 (overlap)|DL04,0,6,9.3287780518e-01
weights,LSHADE,W3 (overlap)|DL05,0,6,9.4126272254e-01
weights,LSHADE,W3 (overlap)|DL06,0,6,9.5159703412e-01
weights,LSHADE,W3 (overlap)|DL07,0,6,9.3754480669e-01
weights,LSHADE,W3 (overlap)|DL08,0,6,9.2351282867e-01
weights,LSHADE,W4 (structure)|DL01,0,6,9.2982761088e-01
weights,LSHADE,W4 (structure)|DL02,0,6,9.2296712139e-01
weights,LSHADE,W4 (structure)|DL03,0,6,9.0943895209e-01
weights,LSHADE,W4 (structure)|DL04,0,6,9.3553774720e-01
weights,LSHADE,W4 (structure)|DL05,0,6,9.5183242051e-01
weights,LSHADE,W4 (structure)|DL06,0,6,9.4941931086e-01
weights,LSHADE,W4 (structure)|DL07,0,6,9.3033374655e-01
weights,LSHADE,W4 (structure)|DL08,0,6,9.1406766835e-01
weights,MSSBOA,W0 (Ngo)|DL01,0,7,9.1947472543e-01
weights,MSSBOA,W0 (Ngo)|DL02,0,7,8.9475583715e-01
weights,MSSBOA,W0 (Ngo)|DL03,0,7,8.8031637257e-01
weights,MSSBOA,W0 (Ngo)|DL04,0,7,9.2479662963e-01
weights,MSSBOA,W0 (Ngo)|DL05,0,7,9.2966691822e-01
weights,MSSBOA,W0 (Ngo)|DL06,0,7,9.2338725302e-01
weights,MSSBOA,W0 (Ngo)|DL07,0,7,9.0630899438e-01
weights,MSSBOA,W0 (Ngo)|DL08,0,7,8.9939277929e-01
weights,MSSBOA,W1 (equal)|DL05,0,7,9.0749559907e-01
weights,MSSBOA,W1 (equal)|DL06,0,7,9.0469102626e-01
weights,MSSBOA,W1 (equal)|DL07,0,7,8.8775278732e-01
weights,MSSBOA,W1 (equal)|DL08,0,7,8.5738762468e-01
weights,MSSBOA,W1 (equal)|DL01,0,7,8.8724807086e-01
weights,MSSBOA,W1 (equal)|DL02,0,7,8.6669882448e-01
weights,MSSBOA,W1 (equal)|DL03,0,7,8.3898091934e-01
weights,MSSBOA,W1 (equal)|DL04,0,7,8.8240799632e-01
weights,MSSBOA,W2 (balance)|DL01,0,7,9.4706492005e-01
weights,MSSBOA,W2 (balance)|DL02,0,7,9.3706123775e-01
weights,MSSBOA,W2 (balance)|DL03,0,7,9.1836864523e-01
weights,MSSBOA,W2 (balance)|DL04,0,7,9.3204958407e-01
weights,MSSBOA,W2 (balance)|DL05,0,7,9.4482461989e-01
weights,MSSBOA,W2 (balance)|DL06,0,7,9.4894130494e-01
weights,MSSBOA,W2 (balance)|DL07,0,7,9.2525070117e-01
weights,MSSBOA,W2 (balance)|DL08,0,7,9.3292685364e-01
weights,MSSBOA,W3 (overlap)|DL05,0,7,9.4671962186e-01
weights,MSSBOA,W3 (overlap)|DL06,0,7,8.9556109826e-01
weights,MSSBOA,W3 (overlap)|DL07,0,7,9.3078213706e-01
weights,MSSBOA,W3 (overlap)|DL08,0,7,9.2351338158e-01
weights,MSSBOA,W3 (overlap)|DL01,0,7,9.3564464305e-01
weights,MSSBOA,W3 (overlap)|DL02,0,7,9.1557096964e-01
weights,MSSBOA,W3 (overlap)|DL03,0,7,9.1596014595e-01
weights,MSSBOA,W3 (overlap)|DL04,0,7,9.3475741053e-01
weights,MSSBOA,W4 (structure)|DL01,0,7,9.1413685263e-01
weights,MSSBOA,W4 (structure)|DL02,0,7,9.1125191119e-01
weights,MSSBOA,W4 (structure)|DL03,0,7,9.0466814462e-01
weights,MSSBOA,W4 (structure)|DL04,0,7,9.2311176856e-01
weights,SBOA,W0 (Ngo)|DL05,0,7,9.2423712953e-01
weights,SBOA,W0 (Ngo)|DL06,0,7,9.0993405601e-01
weights,SBOA,W0 (Ngo)|DL07,0,7,8.8314548143e-01
weights,SBOA,W0 (Ngo)|DL08,0,7,8.9939120845e-01
weights,SBOA,W0 (Ngo)|DL01,0,7,9.2035203775e-01
weights,SBOA,W0 (Ngo)|DL02,0,7,9.0499627564e-01
weights,SBOA,W0 (Ngo)|DL03,0,7,8.7364976851e-01
weights,SBOA,W0 (Ngo)|DL04,0,7,9.1634034452e-01
weights,MSSBOA,W4 (structure)|DL05,0,7,9.4776322060e-01
weights,MSSBOA,W4 (structure)|DL06,0,7,9.4459021558e-01
weights,MSSBOA,W4 (structure)|DL07,0,7,9.3909481099e-01
weights,MSSBOA,W4 (structure)|DL08,0,7,9.1299015619e-01
weights,SBOA,W1 (equal)|DL01,0,7,8.9320096325e-01
weights,SBOA,W1 (equal)|DL02,0,7,8.6729175398e-01
weights,SBOA,W1 (equal)|DL03,0,7,8.4306617012e-01
weights,SBOA,W1 (equal)|DL04,0,7,8.9485284507e-01
weights,SBOA,W1 (equal)|DL05,0,7,9.1638957762e-01
weights,SBOA,W1 (equal)|DL06,0,7,8.9144857708e-01
weights,SBOA,W1 (equal)|DL07,0,7,8.8536807263e-01
weights,SBOA,W1 (equal)|DL08,0,7,8.6466470130e-01
weights,SBOA,W2 (balance)|DL01,0,7,9.4149247347e-01
weights,SBOA,W2 (balance)|DL02,0,7,9.2290542351e-01
weights,SBOA,W2 (balance)|DL03,0,7,9.0938250269e-01
weights,SBOA,W2 (balance)|DL04,0,7,9.3840611957e-01
weights,SBOA,W2 (balance)|DL05,0,7,9.1767167616e-01
weights,SBOA,W2 (balance)|DL06,0,7,9.2101822946e-01
weights,SBOA,W2 (balance)|DL07,0,7,9.2219416327e-01
weights,SBOA,W2 (balance)|DL08,0,7,9.2876035388e-01
weights,SBOA,W3 (overlap)|DL01,0,7,9.3225419893e-01
weights,SBOA,W3 (overlap)|DL02,0,7,9.2496135858e-01
weights,SBOA,W3 (overlap)|DL03,0,7,9.0606872554e-01
weights,SBOA,W3 (overlap)|DL04,0,7,9.3625257358e-01
weights,SBOA,W3 (overlap)|DL05,0,7,9.5133465694e-01
weights,SBOA,W3 (overlap)|DL06,0,7,9.4948275785e-01
