ID_HDC_G0,CTR_MN_ISO,CTR_MN_NM,GRGN_L1,GRGN_L2,UC_NM_MN,UC_NM_LST,UC_NM_SRC,XBRDR,XCTR_NBR,XC_ISO_LST,GCPNT_LAT,GCPNT_LON,AREA,P75,P90,P00,P15,B75,B90,B00,B15,BUCAP75,BUCAP90,BUCAP00,BUCAP15,H75_NBR,H90_NBR,H00_NBR,H75_AREA,H90_AREA,H00_AREA,E_GR_AV90,E_GR_AV00,E_GR_AV14,E_GR_AH90,E_GR_AM90,E_GR_AL90,E_GR_AT90,E_GR_AH00,E_GR_AM00,E_GR_AL00,E_GR_AT00,E_GR_AH14,E_GR_AM14,E_GR_AL14,E_GR_AT14,SDG_A2G14,SDG_OS15MX,SDG_LUE9015,E_KG_NM_LST,E_BM_NM_LST,EL_AV_ALS,E_WR_T_90,E_WR_T_00,E_WR_T_14,E_WR_P_90,E_WR_P_00,E_WR_P_14,EX_HW_IDX,GDP90_SM,GDP00_SM,GDP15_SM,INCM_CMI,DEV_CMI,NTL_AV,TT2CC,QA2_1V,EU27_EUROPEAN_TERRITORY
3165.0,HUN,Hungary,Europe,Eastern Europe,Pécs,Pécs,GISCO OSM,0.0,1.0,HUN,46.0704976478,18.2340051763,36.0,113082.220673,124984.04599,125391.592926,119904.469988,8.77221012115,14.0226335526,15.9648075104,16.6818447113,77.5737341288,112.195388151,127.319600444,139.1261286,1.0,1.0,1.0,29.0,33.0,36.0,0.202433882070489,0.449780227240126,0.47804182806389,0.0,25.7866563757,9.9738968603,35.760553236,23.4574588794,12.3030943566,0.0,35.760553236,25.3128802725,10.4476729635,0.0,35.760553236,0.405955213054,70.31,-4.1852,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,158.273515467,10.8540132046,11.6555511951,12.2326726913,557.325012207,583.975013733,655.600006104,10.97850037,754272320.0,832883648.0,986499456.0,HIC,MDR,16.268214047,103.47072772754284,1.0,1
3246.0,HUN,Hungary,Europe,Eastern Europe,Szeged,Szeged,GISCO OSM,0.0,1.0,HUN,46.2544440031,20.1526673317,40.0,116830.671173,129290.31778,124831.898804,112515.540039,13.450802803,21.7500228882,23.7439136505,24.7646350861,115.130750067,168.226231181,190.207101535,220.099686474,1.0,1.0,1.0,34.0,37.0,37.0,0.259277276528706,0.434930011941595,0.482243134069583,0.0,36.5081913301,3.1976704743,39.7058618044,17.6113748279,22.0944869765,0.0,39.7058618044,25.4045769196,14.3012848848,0.0,39.7058618044,0.403268358968,63.51,-0.93403,"Mild temperate, fully humid, and  Hot summer",Temperate Broadleaf and Mixed Forests,78.9828252102,11.4379386902,12.2646415234,12.8899095058,487.400024414,497.275001526,521.125015259,14.06229973,903119424.0,924993984.0,1046944704.0,HIC,MDR,20.290848899,91.91474733146147,1.0,1
3114.0,HUN,Hungary,Europe,Eastern Europe,Győr,Győr,GISCO OSM,0.0,1.0,HUN,47.6846476121,17.6531110408,33.0,78275.5942039,88347.3244553,85267.7874603,76600.9828339,12.6913919449,18.5462303162,20.4250488281,21.9405288696,162.137280131,209.924074447,239.540035416,286.426205747,1.0,1.0,1.0,29.0,29.0,31.0,0.329365075064229,0.424368237617412,0.439994906653422,5.2295188534,27.6456445836,0.0,32.875163437,15.5839776211,17.2911858159,0.0,32.875163437,13.0378089792,19.1638735203,0.6734809375,32.875163437,0.248466987314,39.51,-1.1781,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,113.690682549,10.7658054829,11.4374802113,12.038970232,509.625015259,526.875007629,572.675010681,16.56069946,1213011072.0,841270080.0,887819904.0,HIC,MDR,29.616975163,68.04217055046345,1.0,1
3297.0,HUN,Hungary,Europe,Eastern Europe,Nyíregyháza,Nyíregyháza,GISCO OSM,0.0,1.0,HUN,47.9501012022,21.7258768725,31.0,41622.0167847,56216.330307,63794.7189484,73601.1352997,12.1036090851,17.5623092651,19.3985080719,21.002325058,290.798236609,312.405828862,304.077020664,285.353275768,0.0,0.0,1.0,0.0,0.0,25.0,0.319460091858411,0.43267230060638,0.457494506963361,2.3939811468,28.788634514,0.0,31.1826156608,14.752955477,16.4296601838,0.0,31.1826156608,15.8200991314,15.3625165294,0.0,31.1826156608,0.276874623157,51.03,0.66386,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,109.439651282,10.4190137386,11.136649847,11.8686096668,564.650016785,592.500022888,541.625,17.58320045,261817520.0,330039520.0,498718656.0,HIC,MDR,18.2181078,134.54823423906245,1.0,1
3164.0,HUN,Hungary,Europe,Eastern Europe,Székesfehérvár,Székesfehérvár,GISCO OSM,0.0,1.0,HUN,47.1923253849,18.4302562425,28.0,83438.543457,82298.1557007,76987.5267334,67099.5462646,15.4027004242,16.4021759033,18.2119159698,18.8937015533,184.599344452,199.301864831,236.556709153,281.577188001,1.0,1.0,1.0,26.0,26.0,28.0,0.309265868576348,0.415888548447085,0.463609693802762,0.1705490824,27.6907680564,0.0,27.8613171387,4.6339273191,23.2273898196,0.0,27.8613171387,14.5519618123,13.3093553265,0.0,27.8613171387,0.34094384066,51.97,-0.69263,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,122.410868454,10.5254404545,11.2545061111,11.8873202801,532.375015259,541.975021362,609.975021362,14.02970028,1139902976.0,762457536.0,686937728.0,HIC,MDR,22.329387699,30.047515540885826,1.0,1
3190.0,HUN,Hungary,Europe,Eastern Europe,Érd,Érd; Törökbálint; Diósd,GISCO OSM,0.0,1.0,HUN,47.3914587475,18.9069974013,31.0,88264.1629639,83450.7115479,74422.8327637,60800.7858887,15.7918863297,16.4313640594,20.3494949341,21.3071861267,178.916173896,196.899028836,273.430803134,350.442610491,1.0,1.0,1.0,30.0,30.0,31.0,0.341906953170857,0.479027653745959,0.489012964361053,0.0850459608,30.8819297784,0.0,30.9669757392,12.6910301953,18.2759455439,0.0,30.9669757392,15.7167446664,15.2502310728,0.0,30.9669757392,0.401481806414,50.7,-0.82062,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,148.233700438,10.6102800369,11.3169603348,11.9632046223,507.224998474,533.500022888,574.75,18.31299973,218931168.0,425612576.0,561665728.0,HIC,MDR,7.4541459776,1.0493688175049671,1.0,1
3057.0,HUN,Hungary,Europe,Eastern Europe,Szombathely,Szombathely,GISCO OSM,0.0,1.0,HUN,47.2345953568,16.6227467658,16.0,62258.9073486,63385.8800049,60691.6350098,54497.3544922,9.27708339691,9.27708339691,9.76322460175,9.9235458374,149.008130595,146.358832538,160.866066636,182.092248878,1.0,1.0,1.0,16.0,16.0,16.0,0.351136507417827,0.417321763198816,0.44537212729632,3.5353664887000003,12.3291986292,0.0,15.8645651179,5.4987726725,10.3657924453,0.0,15.8645651179,7.9282461551,7.9363189627,0.0,15.8645651179,0.256475722725,49.55,-0.44585,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,213.1778084,10.2546126842,11.0327835083,11.5795805454,683.375015259,636.999992371,757.325012207,10.28829956,754020352.0,508447104.0,499742592.0,HIC,MDR,27.695482254,132.9718211230713,1.0,1
3047.0,HUN,Hungary,Europe,Eastern Europe,Sopron,Sopron,GISCO OSM,0.0,1.0,HUN,47.6816201371,16.5857468498,14.0,25493.5707703,35741.5074463,42375.5020142,50279.828125,6.37487316132,6.37487316132,7.18546390533,7.58045482635,250.05807224,178.360500628,169.566460898,150.765328941,0.0,0.0,0.0,0.0,0.0,0.0,0.339310718025625,0.428337440200092,0.453139527245781,2.1032970071,11.9086536174,0.0,14.0119506245,6.028610489,7.9833401355,0.0,14.0119506245,6.6887983414,7.3231522831,0.0,14.0119506245,0.28405726556,47.78,0.50751,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,227.00162638,10.5849204063,11.2774233818,11.8932628632,628.825027466,611.0,679.200027466,9.150690079,601114496.0,416896192.0,625567808.0,HIC,MDR,15.008921555,124.64052770083904,1.0,1
1656.0,IRL,Ireland,Europe,Northern Europe,Dublin,Dublin,GISCO OSM,0.0,1.0,IRL,53.3273311679,-6.26172818801,300.0,814078.561417,866103.972173,885236.493084,1004262.74495,146.822738647,159.825973511,166.872528076,174.92791748,180.354508282,184.534396153,188.506155564,174.185409506,1.0,1.0,1.0,251.0,265.0,269.0,0.436969424449624,0.453620571800385,0.463536912821344,141.927245441,133.496872287,25.350510789,300.774628518,168.369424997,107.092604264,25.3125992576,300.774628518,178.947831384,96.5604095576,25.2663875762,300.774628518,0.44505010799899997,59.65,0.61004,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,45.7486627451,9.635695695879999,9.68204021454,9.6403837204,881.750030518,1036.90002441,1057.42501831,9.541290283,11140504576.0,20216268800.0,31257759744.0,HIC,MDR,31.84990645,0.0,1.0,1
1593.0,IRL,Ireland,Europe,Northern Europe,Cork,Cork,GISCO OSM,0.0,1.0,IRL,51.8918596719,-8.45899701501,51.0,144888.465823,141713.056832,136740.073664,138513.921345,17.2515792847,19.01055336,19.9362373352,20.7395973206,119.067996108,134.148213192,145.796596426,149.729334923,1.0,1.0,1.0,40.0,44.0,47.0,0.451946992433164,0.455703802054666,0.458478894573494,31.0043837206,19.2622104208,0.744068261,51.0106624025,31.8764358676,19.1342265348,0.0,51.0106624025,33.1703457235,17.7142648554,0.1260518235,51.0106624025,0.5685907424709999,65.04,-3.8124,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,36.1367267465,10.5817639828,10.6513783932,10.6311948299,983.025039673,1080.85002136,1058.82502747,17.90029907,1219066112.0,2903301632.0,3656160256.0,HIC,MDR,24.65452916,142.1135773902133,1.0,1
1659.0,IRL,Ireland,Europe,Northern Europe,Blanchardstown,Blanchardstown,GISCO OSM,0.0,1.0,IRL,53.3918466623,-6.3991573256,27.0,63629.137416,68651.9500451,74379.1211395,94539.5377655,4.26818561554,6.92542123795,8.19452190399,9.41567993164,67.0791054047,100.877269086,110.172341088,99.5951551508,1.0,1.0,1.0,12.0,18.0,21.0,0.528971925039787,0.516775094864066,0.515728960182225,23.8472079848,2.8098339968,0.0,26.6570419816,18.619923913,8.0371180686,0.0,26.6570419816,22.9245659985,3.7324759831,0.0,26.6570419816,0.6086275684219999,84.91,0.96002,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,63.3451604542,9.635695695879999,9.68204021454,9.6403837204,881.750030518,1036.90002441,1057.42501831,9.541290283,856037952.0,1553419520.0,2644076032.0,HIC,MDR,23.877046303,0.6656115356769725,1.0,1
1584.0,IRL,Ireland,Europe,Northern Europe,Galway,Galway,GISCO OSM,0.0,1.0,IRL,53.2768779932,-9.05355827388,29.0,64602.6112976,62038.072876,60796.2763672,65711.0933228,6.43809366226,8.02536773682,9.43672943115,9.9248456955,99.6568642187,129.361976683,155.218871862,151.037597971,1.0,1.0,1.0,17.0,21.0,24.0,0.458246686731204,0.466914327777638,0.471321513461944,21.7660102181,6.9923571603,0.2420980667,29.0004654451,21.3904191434,7.4243980637,0.18564823800000002,29.0004654451,22.9994526814,5.1995422591,0.8014705047,29.0004654451,0.622257353552,79.31,3.6932,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,20.9080577672,9.74287724495,9.81864976883,9.77090978622,1209.65002441,1277.27502441,1271.3999939,7.184649944,338767488.0,660346624.0,881350592.0,HIC,MDR,23.483224343,118.12379939915024,1.0,1
1663.0,IRL,Ireland,Europe,Northern Europe,Swords,Swords; Malahide,GISCO OSM,0.0,1.0,IRL,53.4510798389,-6.18703025313,25.0,40433.9701538,46945.6333923,50717.5237427,61781.3439331,7.11587762833,7.58466815948,8.62640762329,9.49049568176,175.987606492,161.562803852,170.087318676,153.614264074,0.0,0.0,0.0,0.0,0.0,0.0,0.530705679673059,0.520350181270925,0.526717189536432,16.8585310978,6.6661913047,1.7828867172,25.3076091196,18.9459372243,4.426486748,1.9351851473,25.3076091196,18.7891270319,4.3610723118,2.157409776,25.3076091196,0.692318474592,75.16,0.81629,"Mild temperate, fully humid, and  Warm summer",Temperate Broadleaf and Mixed Forests,19.8007882264,9.635695695879999,9.68204021454,9.6403837204,881.750030518,1036.90002441,1057.42501831,8.438079834,526502432.0,955423808.0,1448272512.0,HIC,MDR,17.237810917,1.3131476538439706,1.0,1
2980.0,ITA,Italy,Europe,Southern Europe,Naples,Naples; Giugliano in Campania,GISCO OSM,0.0,1.0,ITA,40.8651878637,14.33619261,899.0,3372590.18998,3307149.1789,3198348.86639,3167668.46665,546.250427246,546.303833008,561.717163086,574.565612793,161.967626209,165.18874821,175.627233473,181.384390078,1.0,1.0,1.0,807.0,812.0,861.0,0.243263768078215,0.424898677753171,0.443926987801181,26.3455344914,375.124005893,199.097225169,555.324242579,369.238815258,473.409597669,54.6192629225,897.26767585,402.573362688,439.997759231,54.6965539299,897.26767585,0.161906870052,44.78,-1.1705,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",58.6657498497,16.2023818493,16.8383979797,17.0894060135,663.650024414,624.275001526,616.700027466,6.033500195,41259900928.0,44371378176.0,41376641024.0,HIC,MDR,29.858429982,110.122946791487,1.0,1
2559.0,ITA,Italy,Europe,Southern Europe,Milan,Milan; Monza,GISCO OSM,0.0,1.0,ITA,45.5446340718,9.18994120034,754.0,2916071.57513,2971510.12516,2944441.26916,3011029.84068,420.926452637,448.511657715,466.765960693,474.108978271,144.347092241,150.93728065,158.52445949,157.45741602,1.0,1.0,1.0,617.0,708.0,721.0,0.196808952130471,0.42379531016181,0.433224476841664,2.5700448762,524.435575545,227.539565397,754.545185818,372.487190552,381.35684214,0.701153125,754.545185818,385.656332439,366.785394004,2.103459375,754.545185818,0.226456974451,51.15,4.201,"Mild temperate, fully humid, and  Hot summer",Temperate Broadleaf and Mixed Forests,162.145755737,11.8205542564,12.1785235405,12.5656611919,1163.37503052,1460.6499939,1332.80001831,21.24259949,67648303104.0,79953059840.0,72971788288.0,HIC,MDR,35.557355174,327.86297649488756,1.0,1
2897.0,ITA,Italy,Europe,Southern Europe,Rome,Rome,GISCO OSM,0.0,1.0,ITA,41.8971539916,12.5323129794,482.0,2194133.19852,2276508.88785,2275676.04173,2342859.75911,218.389938354,228.425369263,246.870910645,253.342590332,99.5335827841,100.340205339,108.482449223,108.133911706,1.0,1.0,1.0,427.0,443.0,447.0,0.294891822181253,0.394474354288544,0.402500892233596,102.523550963,200.191013145,29.7538829375,332.468447045,241.044187538,238.047295659,2.2312245,481.322707697,243.551750956,234.795887679,2.9750690625000002,481.322707697,0.165457147315,50.53,3.6038,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",59.8159330816,15.285520792,15.9906201363,16.2862620354,758.275009155,784.200012207,699.675003052,19.00799942,39503904768.0,47846817792.0,46180835328.0,HIC,MDR,45.434569634,0.0,1.0,1
2405.0,ITA,Italy,Europe,Southern Europe,Turin,Turin,GISCO OSM,0.0,1.0,ITA,45.071255884,7.65076507734,207.0,1239611.65258,1242018.35883,1212598.53907,1205384.99981,112.565391541,116.977416992,120.700790405,123.59236145,90.8069808046,94.1833235884,99.5389541686,102.533515407,1.0,1.0,1.0,176.0,186.0,206.0,0.220323951860244,0.346125943068907,0.373853834140671,1.3744941858,4.7024533846,9.1961188713,9.3383942873,76.9167803748,124.072997417,5.651101125,206.640878917,83.3320022728,118.364423519,4.944453125,206.640878917,0.141595774899,40.29,-1.8373,"Mild temperate, fully humid, and  Hot summer",Temperate Broadleaf and Mixed Forests,261.412132032,12.2767591476,12.6661419868,13.0071048737,950.775039673,1113.72499084,1014.87503052,15.85589981,22155730944.0,25268733952.0,22715860992.0,HIC,MDR,51.674448336,366.4642511661999,1.0,1
2959.0,ITA,Italy,Europe,Southern Europe,Palermo,Palermo,GISCO OSM,0.0,1.0,ITA,38.1362474884,13.3378680225,158.0,841134.560953,794304.887407,746586.24143,703529.492525,78.5737915039,82.0733642578,83.1610412598,84.9843826294,93.4140566224,103.327280946,111.388392452,120.797185523,1.0,1.0,1.0,138.0,155.0,155.0,0.259380745679887,0.388438776264224,0.403872199555248,7.0616991422,104.914693755,46.677362139,153.619171633,60.0992921716,84.1774483289,14.377014536,158.653755037,67.2691609064,76.4807888397,14.9038052904,158.653755037,0.158466000622,46.22,-0.2872,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",90.6009662705,17.1438102722,17.7660450935,17.8884763718,542.425010681,455.574996948,506.125007629,7.148970127,9642223616.0,10801802240.0,9763624960.0,HIC,MDR,30.859001816,531.0644703964157,1.0,1
2535.0,ITA,Italy,Europe,Southern Europe,Genoa,Genoa,GISCO OSM,0.0,1.0,ITA,44.4184187958,8.91725652168,107.0,676833.446009,631741.427243,587915.407926,542961.281874,47.4940185547,49.3574523926,50.5457229614,51.5359230042,70.1709096008,78.1292001191,85.974482519,94.9163867196,1.0,1.0,1.0,104.0,106.0,106.0,0.151931653753829,0.328654995688655,0.335424851988846,0.0,50.1001991738,57.4710744838,93.479097737,47.2187169863,38.3641551392,21.9884015321,107.582474422,50.598470051,33.668653702,23.3041499047,107.582474422,0.287936815974,51.83,-0.28519,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",70.2126568524,12.9567992687,13.4610207081,13.849830389000001,844.575012207,1129.17500305,1046.17501831,40.32460022,11056814080.0,11513416704.0,10435302400.0,HIC,MDR,41.448074149,271.1671040407334,1.0,1
3051.0,ITA,Italy,Europe,Southern Europe,Catania,Catania,GISCO OSM,0.0,1.0,ITA,37.5344813077,15.0715296104,109.0,528485.171206,499569.595537,471484.568619,448664.811462,46.2513923645,49.4747390747,53.1357727051,55.1891021729,87.5169160546,99.0347281274,112.698858545,123.007422831,1.0,1.0,1.0,98.0,100.0,105.0,,0.32783842115943,0.350603755090019,0.0,0.0,0.0,0.0,23.5548816728,71.4355317561,13.4902318983,108.480645327,28.1735465071,69.0564543015,11.2506445186,108.480645327,0.12243099954999999,49.37,-1.0171,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",194.82325226,16.5612306595,17.1516623497,17.3034038544,640.275009155,577.675018311,654.224990845,8.665599823,4643921920.0,5202404864.0,4744953344.0,HIC,MDR,26.252435325,451.66522492141723,1.0,1
2802.0,ITA,Italy,Europe,Southern Europe,Bologna,Bologna,GISCO OSM,0.0,1.0,ITA,44.493707695,11.3290030258,96.0,428458.680607,430887.817429,421812.298374,421341.956505,29.6933937073,35.3598709106,39.0067138672,40.3481025696,69.302817404,82.0628235016,92.4741028593,95.7609417877,1.0,1.0,1.0,77.0,77.0,89.0,,0.358357337223043,0.380084967864628,0.0,0.0,0.0,0.0,35.7058266806,59.6991955838,0.0,95.4050222645,49.3567692706,45.3351789939,0.713074,95.4050222645,0.183885602452,57.97,-5.8906,"Mild temperate, fully humid, and  Hot summer",Temperate Broadleaf and Mixed Forests,68.2331545093,10.5389330387,11.175306797,11.56609869,816.025024414,833.225006104,788.450027466,15.73830032,7421722624.0,8999675904.0,7692119552.0,HIC,MDR,30.5736979,201.41725862768155,1.0,1
2801.0,ITA,Italy,Europe,Southern Europe,Florence,Florence,GISCO OSM,0.0,1.0,ITA,43.7839754993,11.2137571796,91.0,422344.656109,426410.451513,419035.774586,421019.045366,35.7868156433,40.1573524475,44.1683959961,45.4162330627,84.7336769287,94.1753474967,105.40483337,107.87215819,1.0,1.0,1.0,69.0,76.0,76.0,,0.354127746608538,0.38395852025561,0.0,0.0,0.0,0.0,31.9623919995,57.8489528272,0.7219013125,90.5332461392,44.1664961625,46.3667499767,0.0,90.5332461392,0.228620286539,50.09,-9.6716,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",52.9682506138,12.7290706635,13.3716714382,13.7995865345,796.325027466,806.950012207,731.375007629,17.78619957,7546100224.0,9086369792.0,8598651904.0,HIC,MDR,46.248911072,149.55151872499795,1.0,1
2631.0,ITA,Italy,Europe,Southern Europe,Bergamo,Bergamo,GISCO OSM,0.0,1.0,ITA,45.6909293715,9.63672115663,139.0,264416.2365,295333.073478,311897.078068,353586.001842,63.7825088501,67.0374832153,72.4496078491,73.5748062134,241.220091831,226.989420541,232.286907905,208.081784431,1.0,1.0,1.0,95.0,118.0,124.0,0.253176413132238,0.460645483725465,0.458272527266789,0.0,131.373497413,7.6859351875,139.0594326,91.2698376517,47.7895949485,0.0,139.0594326,85.1076649645,53.9517676358,0.0,139.0594326,0.295922552801,61.23,0.51688,"Mild temperate, fully humid, and  Hot summer",Temperate Coniferous Forests,246.31260551,10.2451663017,10.6114797592,11.0145828724,1115.32501221,1400.92504883,1267.17498779,21.76609993,6293440512.0,7438174720.0,7519394816.0,HIC,MDR,27.331875979,335.38349599873396,1.0,1
3135.0,ITA,Italy,Europe,Southern Europe,Bari,Bari,GISCO OSM,0.0,1.0,ITA,41.1068390771,16.8562509401,80.0,325390.024777,324067.444684,314780.998854,310238.877441,33.1643791199,38.940700531,42.4233551025,43.8276138306,101.92192936000001,120.162334014,134.771016221,141.270540276,1.0,1.0,1.0,51.0,67.0,80.0,,0.287382916096917,0.305946722024349,0.0,0.0,0.0,0.0,2.8108045132,59.9729356458,17.8998903912,80.6836305502,8.1498683267,53.8806249574,18.6531372662,80.6836305502,0.0306352884377,45.21,-2.711,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",27.8805871176,15.8617172241,16.6539525986,16.9941644669,607.25,675.375,781.425003052,5.809390068,3151543296.0,3497773056.0,3111006464.0,HIC,MDR,58.461256385,248.56453821359435,1.0,1
2529.0,ITA,Italy,Europe,Southern Europe,Busto Arsizio,Busto Arsizio; Legnano; Parabiago; Nerviano; Castellanza; Cerro Maggiore; Rescaldina; Olgiate Olona; Fagnano Olona,GISCO OSM,0.0,1.0,ITA,45.6063345116,8.90245263919,99.0,232269.190855,253361.511604,261982.604774,284566.812847,53.2545700073,54.9825935364,57.0562210083,59.5149345398,229.279526102,217.012415138,217.786295611,209.142218463,1.0,1.0,1.0,82.0,95.0,94.0,0.27330840925371,0.39023692240795,0.405426437868193,3.4753888586,91.4381509686,3.4982545625,98.4117943897,33.3477991314,65.0639952583,0.0,98.4117943897,41.6596810515,56.7521133382,0.0,98.4117943897,0.153348643236,42.08,0.68196,"Mild temperate, fully humid, and  Hot summer",Temperate Coniferous Forests,217.772587033,11.7907378674,12.1250305176,12.5122938156,1234.47503662,1540.95004272,1349.95001221,21.24259949,5394384896.0,6375586816.0,6092654592.0,HIC,MDR,24.222657165,348.75608499469763,1.0,1
2653.0,ITA,Italy,Europe,Southern Europe,Cagliari,Cagliari,GISCO OSM,0.0,1.0,ITA,39.2326866233,9.14329592565,64.0,319253.746539,293715.183801,272020.477197,251634.631025,33.0679550171,35.3926620483,36.0282821655,36.2214851379,103.578909803,120.499940079,132.446948615,143.944754306,1.0,1.0,1.0,62.0,64.0,64.0,0.140817412753894,0.323959966759833,0.307810105438083,0.0,5.4149489375,59.0365279392,64.4514768767,1.5469473125,54.6964290172,8.2081005471,64.4514768767,4.5533254968,47.5824461321,12.3157052478,64.4514768767,0.0319034957163,43.41,-0.1497,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",15.0974039717,16.6198999882,17.2443909645,17.408853054,489.425003052,479.500007629,523.650009155,40.4695015,3059608576.0,3772141312.0,3343840000.0,HIC,MDR,37.495107643,723.3836549478068,1.0,1
2991.0,ITA,Italy,Europe,Southern Europe,Caserta,Caserta,GISCO OSM,0.0,1.0,ITA,41.0638615383,14.307270544,67.0,221444.59067,231498.532112,233375.652227,245375.158286,37.3099975586,37.3099975586,39.5439720154,41.0687904358,168.484574158,161.167318074,169.443434386,167.371427176,1.0,1.0,1.0,66.0,66.0,66.0,0.137969806770241,0.399222876354688,0.413145054195765,0.0,7.8529842618,37.4945541591,45.3475384208,28.6150323787,39.5158471929,0.0,68.1308795716,29.2153202819,38.9155592897,0.0,68.1308795716,0.202732646929,43.6,1.6488,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",56.281389879,14.2001891136,14.8615307808,15.1436061859,663.775024414,635.675018311,706.475006104,6.033500195,2261573120.0,2432124416.0,2403839232.0,HIC,MDR,32.004947563,106.41809423861633,1.0,1
2794.0,ITA,Italy,Europe,Southern Europe,Prato,Prato,GISCO OSM,0.0,1.0,ITA,43.8690437558,11.1069281125,71.0,192506.002861,210306.60318,217409.570923,235551.434811,30.945936203,34.6376724243,37.337726593,38.783290863,160.75309727,164.700831551,171.739111735,164.64892644,1.0,2.0,2.0,43.0,65.0,66.0,,0.372280378588767,0.381204578904414,0.0,0.0,0.0,0.0,19.4600906868,51.1252593527,0.0,70.5853500395,25.0227335733,45.5626164662,0.0,70.5853500395,0.257165213274,45.38,0.99722,"Mild temperate with dry summer, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",60.3210871737,12.7290706635,13.3716714382,13.7995865345,796.325027466,806.950012207,731.375007629,17.78619957,3689914624.0,4443079680.0,4510480896.0,HIC,MDR,36.213620925,159.08682076468165,1.0,1
2845.0,ITA,Italy,Europe,Southern Europe,Padua,Padua,GISCO OSM,0.0,1.0,ITA,45.4112133799,11.9085744456,81.0,206815.607645,212461.325413,211389.549802,217448.483315,34.8205566406,40.6036720276,44.9059333801,47.79296875,168.365226576,191.110885469,212.432134995,219.789846411,1.0,1.0,1.0,55.0,70.0,81.0,0.172675777153211,0.392378552517584,0.406329433614815,0.0,20.3339926824,54.9360030419,75.2699957243,33.3604128748,48.0739498105,0.0,81.4343626853,35.9599905676,45.4743721176,0.0,81.4343626853,0.304429646834,44.4,7.0261,"Mild temperate, fully humid, and  Hot summer",Temperate Broadleaf and Mixed Forests,10.288223673,12.7720618248,13.4061305523,13.8169548512,719.649993896,749.300003052,792.225006104,17.87719917,4102173696.0,5040738304.0,4479285248.0,HIC,MDR,36.677100629,271.5373913096963,1.0,1
2976.0,ITA,Italy,Europe,Southern Europe,Pescara,Pescara,GISCO OSM,0.0,1.0,ITA,42.4694648946,14.1973692541,81.0,174735.580912,187815.628887,193943.410137,212409.571415,31.0673503876,33.3311195374,37.5953559875,38.5021781921,177.796360795,177.467230682,193.847040026,181.263857065,1.0,1.0,1.0,59.0,64.0,74.0,0.238002334190626,0.358888089002154,0.358103307140744,0.0,54.2637820267,26.8209141843,67.1176429755,17.8408245586,45.0507344627,18.1931371897,81.084696211,23.7481003167,38.4066655797,18.9299303147,81.084696211,0.13234233892,52.47,1.172,"Mild temperate, fully humid, and  Hot summer","Mediterranean Forests, Woodlands, and Scrub",22.7753762716,13.3707308769,14.1875090599,14.5324513912,676.449996948,694.825012207,736.200012207,10.93739986,3230944512.0,3709716224.0,3595833600.0,HIC,MDR,48.308824402,102.57337648265677,1.0,1
2773.0,ITA,Italy,Europe,Southern Europe,Verona,Verona,GISCO OSM,0.0,1.0,ITA,45.4342786732,10.9884546981,48.0,215642.955688,212713.365341,205472.148041,200722.478088,25.8721923828,28.7943267822,29.970500946,30.6420669556,119.976988352,135.366796233,145.861622764,152.65887133,1.0,1.0,1.0,47.0,47.0,48.0,0.174721081787013,0.356327300748256,0.374098916833412,0.0,29.4873383892,18.6851028941,48.1724412833,17.4760951679,29.2922756779,1.4040704375,48.1724412833,22.7487046429,24.0196662029,1.4040704375,48.1724412833,0.198151797092,47.39,-1.0719,"Mild temperate, fully humid, and  Hot summer",Temperate Broadleaf and Mixed Forests,67.5980043597,12.774002552,13.307328701,13.7156591415,748.324996948,820.850021362,828.850021362,15.53120041,2741206016.0,3368386048.0,2890211072.0,HIC,MDR,44.98438704,282.4810696408762,1.0,1
