NER_T,DUR_T,SE_T,MM_T,NER_mean,DUR_mean,person_years,policy
0.7711483797032104,42.787241539172285,0.7114601667447181,0.49597942151423063,0.5333162363691362,15.924838874108888,91474.17536384142,Baseline
0.7191267482923307,34.243263490706994,0.7659126816099815,0.5245821327992339,0.4616490894627109,12.345355050100496,75812.73923025251,Baseline
0.43028282550583336,6.349929919717909,0.5778431251792482,0.4358020986279805,0.2732440491169461,2.8311606926447124,45434.476931467434,Baseline
0.5008082371864446,7.819883929478009,0.48353427105805086,0.39563913326866335,0.35130054218368384,4.209659008388648,50267.91276404281,Baseline
0.6213587896822861,16.69789922337752,0.5992270873461866,0.4730606375242139,0.4079284977443891,6.941182647369861,67421.98557687522,Baseline
0.43442133222921486,4.704502851615963,0.3975522331284082,0.33174913873157197,0.3268562045915616,2.9951986721636406,53447.68682568535,Baseline
0.7445424085069523,30.85714635336215,0.6694225467728947,0.4865604373661164,0.517813486345401,11.916346514001663,111000.59457541099,Baseline
0.4879500139043688,6.6304349242551215,0.4496462706394688,0.3779760829464018,0.3584563710622844,3.8523819019220946,58364.744956656985,Baseline
0.7606573680587162,48.553337943658775,0.706858797992224,0.5548872379610872,0.5077692408394237,16.087563423754737,95299.21214534479,Baseline
0.5579457447725785,9.578753840860475,0.5322010621085003,0.3862931529295249,0.3714356156485295,4.553035505029981,63547.75800172434,Baseline
0.6841159428620549,25.044201135624316,0.6500376007284961,0.4958795135616403,0.4664947690193952,10.079251061606724,75544.80399060601,Baseline
0.6044533568658924,16.939038374976082,0.7939344697786228,0.47214672861262513,0.36145699573688844,6.120598527149275,56997.75873401687,Baseline
0.6216463606044936,15.857842322230798,0.5877502188112326,0.46815200499709586,0.4208153719910907,6.811169671879455,74676.44480215396,Baseline
0.7923476436328605,46.90046640611949,0.711858258902989,0.49598127867971303,0.5300478406135601,16.067171727932024,113465.48369861381,Baseline
0.500073829259121,10.180789402754076,0.6562205837156221,0.4917753814641243,0.2980028385289997,3.794783636726555,54262.87461947465,Baseline
0.6701181172733518,25.789601176801643,0.7117968624500555,0.4956451823740628,0.40940181024182926,9.175057299788742,61496.333629708584,Baseline
0.6235522271162042,16.17864415825164,0.7295301793257406,0.459825059325844,0.37574830899186995,5.842370499245993,75357.32051264812,Baseline
0.5211734392056947,7.6544130558032215,0.6358790150039083,0.3681901142810396,0.33027113166711675,3.361519358213598,67972.56649554001,Baseline
0.5648125654826068,14.79991649861687,0.7691193130588955,0.48475236486605155,0.3539532120352876,5.921550717892053,47877.59486896059,Baseline
0.5634144480078574,10.108325290448942,0.5284817449814276,0.39170372322235203,0.41322065609934094,5.6202028697648165,59460.62366000356,Baseline
0.7144264486204597,30.71160995834742,0.6716363881922757,0.5085384403407739,0.4775482378123738,11.260132705247253,86237.2258852766,Baseline
0.2683080892674015,2.4818442202650943,0.36158325276233344,0.36630556471964587,0.1941318474148044,1.4893674765512652,28709.002213501713,Baseline
0.549174161470572,13.312046284758575,0.694858978118195,0.5070140587209938,0.327463705030472,4.574490167601156,66110.8822774826,Baseline
0.5283373684704115,7.904544513897339,0.4826381306942346,0.38541895210343446,0.3904324229957558,4.498588224014183,66867.76195689003,Baseline
0.6764061462136118,19.862660374703726,0.6346944844687389,0.4631076101093936,0.4488869202613929,8.21891460366924,86357.02236713452,Baseline
0.6757068275452908,20.80238507773623,0.6304782734534544,0.4652084719297834,0.4707667202179209,8.970400491298813,80997.05497940129,Baseline
0.3160221847842918,3.112563991853229,0.4172099154940106,0.3421837992287429,0.22377992285120257,1.8495124202602677,30339.681330142233,Baseline
0.5593800867145882,10.231806256543448,0.5239210347135238,0.4245319143070463,0.39109889925482794,5.126877985507628,66607.60734466909,Baseline
0.7821631275687754,48.287835935313446,0.7054159175649153,0.5319184885598927,0.5306302487645569,16.299505691678156,114152.89944035263,Baseline
0.5901589936312359,16.58076672221701,0.7757321875389226,0.4874357249307774,0.34560910625900865,5.831914750231763,54857.612778382536,Baseline
0.4046828822269845,5.549345273156273,0.5094297025519283,0.40634800507930885,0.2566856992397611,2.5705168624656376,37530.23506277976,Baseline
0.6296017896735275,20.802041665523475,0.6331331507883234,0.4954641141263398,0.4084910862129576,8.29900635193729,55713.422240599655,Baseline
